id,date,primary_type,latitude,longitude,district_num,is_violent_crime,is_property_crime,crime_category,distance_from_center,hour,day_of_week,is_weekend,season,daily_crime_count,crimes_7day_avg
12998532,2023-03-02 12:00:00,THEFT,41.9393487,-87.77737954,16,False,True,Property,8.69,12,3,False,Spring,595,660.86
13004866,2023-03-09 00:20:00,ROBBERY,41.91189055,-87.71066072,14,True,False,Violent,4.77,0,3,False,Spring,613,651.57
12949119,2023-01-11 16:22:00,NARCOTICS,41.76048087,-87.6558282,7,False,False,Drug,8.24,16,2,False,Winter,760,687.71
12948778,2023-01-11 09:58:00,BATTERY,41.78696443,-87.61578701,2,True,False,Violent,6.34,9,2,False,Winter,760,687.71
12945560,2023-01-08 00:27:00,BATTERY,41.74858235,-87.66016393,6,True,False,Violent,9.08,0,6,True,Winter,615,687.43
13304293,2023-02-01 12:00:00,THEFT,41.87506602,-87.7413621,11,False,True,Property,5.74,12,2,False,Winter,722,614.71
12987553,2023-02-19 11:40:00,NARCOTICS,41.67941338,-87.64195969,5,False,False,Drug,13.74,11,6,True,Winter,731,666.14
13012271,2023-02-13 09:00:00,THEFT,41.90764047,-87.73558748,25,False,True,Property,5.81,9,0,False,Winter,660,674.71
12961795,2023-01-23 21:35:00,CRIMINAL DAMAGE,41.96335198,-87.76110297,16,False,True,Property,8.96,21,0,False,Winter,684,694.86
12938783,2023-01-01 06:05:00,BATTERY,41.76015914,-87.56214076,3,True,False,Violent,8.86,6,6,True,Winter,1106,1106.0
13001394,2023-03-04 21:00:00,THEFT,41.92006454,-87.67648298,14,False,True,Property,3.76,21,5,True,Spring,609,664.57
13025055,2023-03-03 00:00:00,THEFT,41.92638044,-87.65131235,19,False,True,Property,3.51,0,4,False,Spring,691,669.86
12945544,2023-01-07 02:00:00,BATTERY,41.80750812,-87.68551277,9,True,False,Violent,5.66,2,5,True,Winter,716,757.57
13005908,2023-03-04 00:00:00,BURGLARY,41.76616187,-87.56269203,3,False,True,Property,8.47,0,5,True,Spring,609,664.57
12947254,2023-01-09 13:45:00,BATTERY,41.92636166,-87.80083065,25,True,False,Violent,9.41,13,0,False,Winter,665,688.57
12981021,2023-02-12 15:02:00,CRIMINAL DAMAGE,41.91047027,-87.67832642,14,False,True,Property,3.35,15,6,True,Winter,673,679.71
12950727,2023-01-12 19:22:00,THEFT,41.87782218,-87.65518141,12,False,True,Property,1.31,19,3,False,Winter,676,690.14
13236243,2023-03-15 09:00:00,THEFT,41.89527598,-87.65944842,12,False,True,Property,1.93,9,2,False,Spring,716,648.71
12997665,2023-01-16 15:00:00,OTHER OFFENSE,41.89887401,-87.7347987,11,False,False,Other,5.59,15,0,False,Winter,683,716.14
12945871,2023-01-08 10:45:00,ASSAULT,41.79397972,-87.64325653,7,True,False,Violent,5.85,10,6,True,Winter,615,687.43
12965751,2023-01-27 18:00:00,ROBBERY,41.77052705,-87.65338737,7,True,False,Violent,7.53,18,4,False,Winter,653,653.14
12986557,2023-02-17 21:00:00,MOTOR VEHICLE THEFT,41.94627749,-87.73473412,17,False,True,Property,7.16,21,4,False,Winter,680,665.29
12996493,2023-02-28 06:30:00,MOTOR VEHICLE THEFT,41.73167066,-87.65808008,22,False,True,Property,10.22,6,1,False,Winter,677,638.0
12958091,2023-01-16 19:30:00,THEFT,41.88900441,-87.65137953,12,False,True,Property,1.34,19,0,False,Winter,683,716.14
12945465,2023-01-07 21:50:00,MOTOR VEHICLE THEFT,41.86902427,-87.66645398,12,False,True,Property,1.99,21,5,True,Winter,716,757.57
12938505,2023-01-01 04:30:00,BATTERY,41.74772358,-87.6597295,6,True,False,Violent,9.14,4,6,True,Winter,1106,1106.0
12978717,2023-02-07 07:00:00,MOTOR VEHICLE THEFT,41.83101411,-87.61731704,2,False,True,Property,3.32,7,1,False,Winter,693,676.86
13002874,2023-03-06 23:00:00,BATTERY,41.88996148,-87.7652034,15,True,False,Violent,7.01,23,0,False,Spring,656,665.29
12996273,2023-02-26 04:54:00,CRIMINAL DAMAGE,41.98363727,-87.76832894,16,False,True,Property,10.19,4,6,True,Winter,672,627.29
13001861,2023-03-06 05:57:00,CRIMINAL TRESPASS,41.89189329,-87.6280745,18,False,False,Other,0.96,5,0,False,Spring,656,665.29
12993736,2023-02-24 19:55:00,THEFT,41.80788793,-87.72279015,8,False,True,Property,6.82,19,4,False,Winter,628,639.14
12982551,2023-02-13 16:30:00,CRIMINAL DAMAGE,41.9072215,-87.69447224,14,False,True,Property,3.89,16,0,False,Winter,660,674.71
12960281,2023-01-22 01:20:00,CRIMINAL DAMAGE,41.74332734,-87.56732197,4,False,True,Property,9.85,1,6,True,Winter,651,694.71
12945937,2023-01-08 02:00:00,MOTOR VEHICLE THEFT,41.85927107,-87.65891252,12,False,True,Property,1.98,2,6,True,Winter,615,687.43
12995545,2023-02-14 18:00:00,THEFT,41.89263195,-87.71378972,11,False,True,Property,4.44,18,1,False,Winter,688,674.0
12966268,2023-01-28 12:00:00,OTHER OFFENSE,41.91998584,-87.72031545,25,False,False,Other,5.48,12,5,True,Winter,655,643.57
12974745,2023-02-06 08:32:00,DECEPTIVE PRACTICE,41.90961629,-87.74675573,25,False,False,Other,6.4,8,0,False,Winter,695,655.43
13077877,2023-03-13 16:00:00,THEFT,41.88587179,-87.63245215,1,False,True,Property,0.55,16,0,False,Spring,656,645.86
12981232,2023-02-12 19:00:00,BATTERY,41.7720271,-87.59113895,3,True,False,Violent,7.59,19,6,True,Winter,673,679.71
12979327,2023-02-11 00:00:00,ROBBERY,41.7566997,-87.6086842,6,True,False,Violent,8.46,0,5,True,Winter,722,674.86
13007460,2023-03-11 19:56:00,THEFT,41.8143822,-87.60830581,2,False,True,Property,4.54,19,5,True,Spring,670,660.29
12981531,2023-02-13 00:30:00,CRIMINAL DAMAGE,41.91811441,-87.72291638,25,False,True,Property,5.53,0,0,False,Winter,660,674.71
12984917,2023-02-13 20:00:00,THEFT,41.94780787,-87.67683419,19,False,True,Property,5.39,20,0,False,Winter,660,674.71
12990096,2023-02-21 20:14:00,WEAPONS VIOLATION,41.68039382,-87.64025429,5,False,False,Other,13.67,20,1,False,Winter,603,650.57
12975442,2023-02-07 09:35:00,THEFT,41.92422843,-87.74711798,25,False,True,Property,6.82,9,1,False,Winter,693,676.86
13011716,2023-03-16 03:07:00,ASSAULT,41.96820892,-87.65336314,19,True,False,Violent,6.34,3,3,False,Spring,368,613.71
12996994,2023-02-28 22:30:00,CRIMINAL DAMAGE,41.76838292,-87.644495,7,False,True,Property,7.62,22,1,False,Winter,677,638.0
12975931,2023-02-07 19:16:00,OTHER OFFENSE,41.92408721,-87.75771687,25,False,False,Other,7.31,19,1,False,Winter,693,676.86
12947139,2023-01-09 15:30:00,BATTERY,41.97964955,-87.68079923,20,True,False,Violent,7.49,15,0,False,Winter,665,688.57
12950834,2023-01-12 10:00:00,BATTERY,41.93929942,-87.71057424,14,True,False,Violent,5.93,10,3,False,Winter,676,690.14
12948586,2023-01-01 12:00:00,THEFT,41.82975352,-87.67160603,9,False,True,Property,3.97,12,6,True,Winter,1106,1106.0
12969524,2023-01-31 21:30:00,ASSAULT,41.78173418,-87.6084134,3,True,False,Violent,6.75,21,1,False,Winter,543,600.43
27344,2023-02-16 01:01:00,HOMICIDE,41.76847849,-87.6705389,7,True,False,Violent,7.86,1,3,False,Winter,607,670.43
12976665,2023-02-08 12:50:00,THEFT,41.76185058,-87.55983335,3,False,True,Property,8.8,12,2,False,Winter,643,665.57
12985076,2023-02-11 16:00:00,THEFT,41.93745847,-87.65402436,19,False,True,Property,4.29,16,5,True,Winter,722,674.86
13010788,2023-03-10 14:00:00,BURGLARY,41.76939584,-87.63725527,7,False,True,Property,7.52,14,4,False,Spring,691,651.57
12982639,2023-02-14 03:00:00,MOTOR VEHICLE THEFT,41.80758603,-87.61508011,2,False,True,Property,4.93,3,1,False,Winter,688,674.0
12987335,2023-02-19 00:53:00,BATTERY,41.92878519,-87.70633647,14,True,False,Violent,5.27,0,6,True,Winter,731,666.14
12944337,2023-01-06 16:15:00,OTHER OFFENSE,41.94022336,-87.82394848,16,False,False,Other,10.87,16,4,False,Winter,734,764.5
12974654,2023-02-05 21:00:00,MOTOR VEHICLE THEFT,41.77538423,-87.65196128,7,False,True,Property,7.19,21,6,True,Winter,639,639.29
12993250,2023-02-24 16:35:00,OTHER OFFENSE,41.90648212,-87.77308379,25,False,False,Other,7.63,16,4,False,Winter,628,639.14
12974644,2023-02-06 11:40:00,WEAPONS VIOLATION,41.86241172,-87.73280039,10,False,False,Other,5.41,11,0,False,Winter,695,655.43
12965934,2023-01-28 02:41:00,BURGLARY,41.72096505,-87.68039371,22,False,True,Property,11.17,2,5,True,Winter,655,643.57
13316796,2023-03-09 09:35:00,BATTERY,41.79955957,-87.76128254,8,True,False,Violent,8.68,9,3,False,Spring,613,651.57
12971063,2023-02-01 10:30:00,DECEPTIVE PRACTICE,41.72565825,-87.55529289,4,False,False,Other,11.21,10,2,False,Winter,722,614.71
12986508,2023-02-18 09:27:00,DECEPTIVE PRACTICE,41.92468315,-87.64145298,18,False,False,Other,3.27,9,5,True,Winter,670,657.86
12946375,2023-01-08 20:10:00,BATTERY,41.78487669,-87.61897461,3,True,False,Violent,6.47,20,6,True,Winter,615,687.43
13008366,2023-03-12 21:47:00,WEAPONS VIOLATION,41.92548678,-87.72680008,25,False,False,Other,5.97,21,6,True,Spring,557,645.86
13013007,2023-03-16 12:20:00,BATTERY,41.78291328,-87.61569286,3,True,False,Violent,6.62,12,3,False,Spring,368,613.71
12981067,2023-02-08 00:00:00,THEFT,41.90482654,-87.63295386,18,False,True,Property,1.85,0,2,False,Winter,643,665.57
12981058,2023-02-11 06:00:00,THEFT,41.91904224,-87.65825412,18,False,True,Property,3.19,6,5,True,Winter,722,674.86
12970161,2023-02-01 13:00:00,MOTOR VEHICLE THEFT,41.89539741,-87.72287564,11,False,True,Property,4.93,13,2,False,Winter,722,614.71
13008729,2023-03-13 09:22:00,WEAPONS VIOLATION,41.81935758,-87.6152971,2,False,False,Other,4.13,9,0,False,Spring,656,645.86
12977799,2023-02-05 00:00:00,THEFT,41.98462249,-87.8365821,16,False,True,Property,12.93,0,6,True,Winter,639,639.29
12942550,2023-01-04 21:56:00,ASSAULT,41.83150568,-87.64612664,9,True,False,Violent,3.33,21,2,False,Winter,689,798.5
12978767,2023-02-10 13:00:00,BATTERY,41.73709431,-87.57299818,4,True,False,Violent,10.17,13,4,False,Winter,716,671.43
13327050,2023-03-03 12:00:00,DECEPTIVE PRACTICE,41.83105019,-87.62268479,2,False,False,Other,3.27,12,4,False,Spring,691,669.86
13110124,2023-02-09 12:30:00,DECEPTIVE PRACTICE,42.01403499,-87.67948007,24,False,False,Other,9.73,12,3,False,Winter,616,661.0
13007210,2023-03-11 15:30:00,BATTERY,41.90966425,-87.74272882,25,True,False,Violent,6.2,15,5,True,Spring,670,660.29
12990995,2023-02-18 15:30:00,THEFT,41.89281615,-87.6241932,18,False,True,Property,1.06,15,5,True,Winter,670,657.86
12994371,2023-02-26 08:00:00,CRIMINAL DAMAGE,41.80291685,-87.60790694,2,False,True,Property,5.32,8,6,True,Winter,672,627.29
13004871,2023-03-03 00:00:00,CRIMINAL SEXUAL ASSAULT,41.93633564,-87.65071012,19,True,False,Violent,4.17,0,4,False,Spring,691,669.86
12975505,2023-02-03 14:00:00,THEFT,41.7006845,-87.63151164,5,False,True,Property,12.26,14,4,False,Winter,643,619.86
12966708,2023-01-28 22:47:00,ASSAULT,41.92938643,-87.70789243,14,True,False,Violent,5.36,22,5,True,Winter,655,643.57
12960344,2023-01-19 20:00:00,BATTERY,41.77737141,-87.65201357,7,True,False,Violent,7.05,20,3,False,Winter,689,719.14
12958043,2023-01-19 17:00:00,BURGLARY,41.93067799,-87.71226408,14,False,True,Property,5.58,17,3,False,Winter,689,719.14
12953740,2023-01-16 04:00:00,MOTOR VEHICLE THEFT,41.76390105,-87.66864698,7,False,True,Property,8.14,4,0,False,Winter,683,716.14
12986535,2023-02-18 10:00:00,BATTERY,41.84387939,-87.62043259,1,True,False,Violent,2.41,10,5,True,Winter,670,657.86
12947333,2023-01-09 08:00:00,THEFT,41.8094396,-87.67480827,9,False,True,Property,5.28,8,0,False,Winter,665,688.57
12964346,2023-01-25 15:40:00,OTHER OFFENSE,41.72763691,-87.65674855,22,False,False,Other,10.49,15,2,False,Winter,622,670.14
12988126,2023-02-19 21:20:00,ROBBERY,41.85215506,-87.63320576,9,True,False,Violent,1.8,21,6,True,Winter,731,666.14
12999148,2023-03-01 00:31:00,OTHER OFFENSE,41.7817465,-87.69711987,8,False,False,Other,7.51,0,2,False,Spring,771,668.86
12944650,2023-01-07 00:53:00,ASSAULT,41.87658104,-87.74513751,15,True,False,Violent,5.93,0,5,True,Winter,716,757.57
12967858,2023-01-12 00:00:00,DECEPTIVE PRACTICE,41.72184048,-87.61727759,5,False,False,Other,10.82,0,3,False,Winter,676,690.14
12965831,2023-01-27 22:30:00,BATTERY,41.86851813,-87.62411302,1,True,False,Violent,0.72,22,4,False,Winter,653,653.14
12997919,2023-03-01 17:00:00,ASSAULT,41.96246694,-87.6582923,19,True,False,Violent,6.01,17,2,False,Spring,771,668.86
13003935,2023-03-07 22:44:00,BATTERY,41.9237031,-87.71599897,14,True,False,Violent,5.44,22,1,False,Spring,689,667.0
12964414,2023-01-26 08:23:00,ROBBERY,41.65474095,-87.60755582,5,True,False,Violent,15.48,8,3,False,Winter,602,657.71
13067785,2023-03-01 13:10:00,THEFT,41.85609282,-87.65233495,12,False,True,Property,1.91,13,2,False,Spring,771,668.86
12941379,2023-01-03 00:00:00,BATTERY,41.87484007,-87.75573192,15,True,False,Violent,6.48,0,1,False,Winter,742,835.0
13010569,2023-03-14 08:00:00,MOTOR VEHICLE THEFT,41.77628848,-87.60218727,3,False,True,Property,7.18,8,1,False,Spring,638,638.57
13003943,2023-03-08 04:30:00,ROBBERY,41.92132858,-87.6947835,14,True,False,Violent,4.48,4,2,False,Spring,645,649.0
12942192,2023-01-04 16:29:00,BATTERY,41.86978639,-87.77428182,15,True,False,Violent,7.46,16,2,False,Winter,689,798.5
12973706,2023-02-05 00:01:00,CRIMINAL DAMAGE,41.85782257,-87.66462484,12,False,True,Property,2.27,0,6,True,Winter,639,639.29
12985009,2023-02-16 19:10:00,BATTERY,41.83374308,-87.65225268,9,True,False,Violent,3.28,19,3,False,Winter,607,670.43
12939209,2023-01-01 17:43:00,ASSAULT,41.89589602,-87.67791339,12,True,False,Violent,2.76,17,6,True,Winter,1106,1106.0
12948344,2023-01-10 19:10:00,THEFT,41.92164958,-87.80434222,25,False,True,Property,9.47,19,1,False,Winter,665,677.57
13031518,2023-02-13 17:35:00,THEFT,41.83339421,-87.61700797,2,False,True,Property,3.16,17,0,False,Winter,660,674.71
12941571,2023-01-04 04:20:00,MOTOR VEHICLE THEFT,41.93375858,-87.78822575,25,False,True,Property,9.01,4,2,False,Winter,689,798.5
12975443,2023-02-06 10:20:00,BATTERY,41.87296355,-87.7536633,15,True,False,Violent,6.38,10,0,False,Winter,695,655.43
12966353,2023-01-28 12:45:00,CRIMINAL DAMAGE,41.82570732,-87.61346504,2,False,True,Property,3.72,12,5,True,Winter,655,643.57
13012128,2023-01-27 15:56:00,ASSAULT,41.76511825,-87.58963874,3,True,False,Violent,8.08,15,4,False,Winter,653,653.14
12967958,2023-01-22 16:00:00,BATTERY,41.76015578,-87.55675291,4,True,False,Violent,8.98,16,6,True,Winter,651,694.71
13008872,2023-03-13 12:52:00,NARCOTICS,41.86302581,-87.7202174,10,False,False,Drug,4.77,12,0,False,Spring,656,645.86
13003200,2023-03-07 11:08:00,ROBBERY,41.85284226,-87.62622426,1,True,False,Violent,1.75,11,1,False,Spring,689,667.0
13012484,2023-02-11 15:00:00,MOTOR VEHICLE THEFT,41.7769894,-87.64593172,7,False,True,Property,7.04,15,5,True,Winter,722,674.86
12990719,2023-02-22 00:01:00,BURGLARY,41.8089782,-87.63932119,9,False,True,Property,4.8,0,2,False,Winter,555,640.29
13002633,2023-03-06 12:50:00,THEFT,41.91036856,-87.68409537,14,False,True,Property,3.57,12,0,False,Spring,656,665.29
12969864,2023-01-31 18:00:00,THEFT,41.85089786,-87.63766801,9,False,True,Property,1.92,18,1,False,Winter,543,600.43
12977843,2023-02-06 08:19:00,SEX OFFENSE,41.69204178,-87.66592364,22,False,False,Other,12.99,8,0,False,Winter,695,655.43
12969065,2023-01-30 00:15:00,CRIMINAL DAMAGE,41.92760906,-87.67086397,19,False,True,Property,4.02,0,0,False,Winter,582,614.0
12982680,2023-02-13 21:00:00,MOTOR VEHICLE THEFT,41.83469081,-87.61370565,2,False,True,Property,3.11,21,0,False,Winter,660,674.71
12983163,2023-02-03 00:00:00,DECEPTIVE PRACTICE,41.69863218,-87.66236951,22,False,False,Other,12.51,0,4,False,Winter,643,619.86
12995963,2023-02-28 00:59:00,CRIMINAL DAMAGE,41.90547349,-87.7227319,25,False,True,Property,5.14,0,1,False,Winter,677,638.0
12991580,2023-02-22 13:00:00,BATTERY,41.84810512,-87.69896592,10,True,False,Violent,4.12,13,2,False,Winter,555,640.29
12995460,2023-02-25 15:31:00,CRIMINAL DAMAGE,41.85877347,-87.64764084,12,False,True,Property,1.62,15,5,True,Winter,646,635.71
12973464,2023-02-05 02:00:00,BURGLARY,41.73685841,-87.589789,4,False,True,Property,9.97,2,6,True,Winter,639,639.29
12947953,2023-01-09 16:12:00,BATTERY,41.71540377,-87.56073115,4,True,False,Violent,11.79,16,0,False,Winter,665,688.57
12959551,2023-01-21 17:00:00,THEFT,41.87282341,-87.72601314,11,False,True,Property,4.96,17,5,True,Winter,722,710.86
12982940,2023-02-14 16:06:00,ASSAULT,41.82087262,-87.63131239,9,True,False,Violent,3.96,16,1,False,Winter,688,674.0
12972820,2023-02-04 15:02:00,BATTERY,41.76509709,-87.59273635,3,True,False,Violent,8.04,15,5,True,Winter,698,626.0
12943609,2023-01-06 02:17:00,WEAPONS VIOLATION,41.76173005,-87.57926834,3,False,False,Other,8.45,2,4,False,Winter,734,764.5
12965659,2023-01-27 13:00:00,THEFT,41.80234101,-87.59890937,2,False,True,Property,5.47,13,4,False,Winter,653,653.14
12969911,2023-02-01 05:30:00,THEFT,41.99222921,-87.77785762,16,False,True,Property,10.96,5,2,False,Winter,722,614.71
12974163,2023-02-05 18:00:00,THEFT,41.7144601,-87.57064622,4,False,True,Property,11.71,18,6,True,Winter,639,639.29
12998712,2023-03-02 15:00:00,THEFT,41.90454151,-87.62585245,18,False,True,Property,1.84,15,3,False,Spring,595,660.86
12997059,2023-02-23 16:45:00,CRIMINAL SEXUAL ASSAULT,41.87321963,-87.67586867,12,True,False,Violent,2.39,16,3,False,Winter,651,646.57
12971920,2023-02-03 08:00:00,MOTOR VEHICLE THEFT,41.73590915,-87.65503498,6,False,True,Property,9.91,8,4,False,Winter,643,619.86
12983531,2023-02-14 09:25:00,THEFT,41.8086305,-87.66302758,9,False,True,Property,5.1,9,1,False,Winter,688,674.0
12943241,2023-01-04 20:45:00,THEFT,41.96991197,-87.68934158,20,False,True,Property,7.04,20,2,False,Winter,689,798.5
12939154,2023-01-01 18:30:00,BATTERY,41.97594448,-87.68557379,20,True,False,Violent,7.34,18,6,True,Winter,1106,1106.0
13036980,2023-01-25 09:00:00,THEFT,41.88106593,-87.63233942,1,False,True,Property,0.24,9,2,False,Winter,622,670.14
13011368,2023-03-13 14:00:00,BATTERY,41.90891613,-87.80311011,25,True,False,Violent,9.17,14,0,False,Spring,656,645.86
13000204,2023-03-03 20:00:00,MOTOR VEHICLE THEFT,41.84735316,-87.61771109,1,False,True,Property,2.21,20,4,False,Spring,691,669.86
12960363,2023-01-22 12:00:00,DECEPTIVE PRACTICE,41.72575083,-87.601548,4,False,False,Other,10.63,12,6,True,Winter,651,694.71
12970395,2023-02-01 12:30:00,OTHER OFFENSE,41.75050745,-87.60763978,6,False,False,Other,8.89,12,2,False,Winter,722,614.71
12993704,2023-02-25 16:48:00,BATTERY,41.7561351,-87.60532607,6,True,False,Violent,8.52,16,5,True,Winter,646,635.71
12953367,2023-01-11 16:25:00,THEFT,41.94204811,-87.67115928,19,False,True,Property,4.9,16,2,False,Winter,760,687.71
12990743,2023-02-21 12:00:00,CRIMINAL DAMAGE,41.78389115,-87.61539962,3,False,True,Property,6.55,12,1,False,Winter,603,650.57
12959022,2023-01-16 19:00:00,MOTOR VEHICLE THEFT,41.69162626,-87.63750854,22,False,True,Property,12.89,19,0,False,Winter,683,716.14
12964366,2023-01-25 13:42:00,THEFT,41.88255387,-87.6243838,1,False,True,Property,0.42,13,2,False,Winter,622,670.14
12981750,2023-02-13 14:10:00,MOTOR VEHICLE THEFT,41.8749748,-87.72547505,11,False,True,Property,4.93,14,0,False,Winter,660,674.71
12953389,2023-01-15 18:00:00,BATTERY,41.87144344,-87.71071197,11,True,False,Violent,4.19,18,6,True,Winter,764,713.57
13001092,2023-03-04 17:00:00,CRIMINAL DAMAGE,41.77755833,-87.61555825,3,False,True,Property,6.99,17,5,True,Spring,609,664.57
12949292,2023-01-11 18:45:00,MOTOR VEHICLE THEFT,41.7568733,-87.55549139,4,False,True,Property,9.21,18,2,False,Winter,760,687.71
12996334,2023-02-28 11:45:00,BATTERY,41.76474891,-87.64440192,7,True,False,Violent,7.87,11,1,False,Winter,677,638.0
12994229,2023-02-26 07:50:00,THEFT,42.01037557,-87.6639971,24,False,True,Property,9.31,7,6,True,Winter,672,627.29
13006368,2023-02-27 16:00:00,THEFT,41.74616129,-87.65726133,6,False,True,Property,9.23,16,0,False,Winter,637,627.43
12980015,2023-02-11 18:31:00,WEAPONS VIOLATION,41.80872994,-87.74317633,8,False,False,Other,7.55,18,5,True,Winter,722,674.86
12979290,2023-02-10 23:19:00,WEAPONS VIOLATION,41.80970107,-87.67350709,9,False,False,Other,5.23,23,4,False,Winter,716,671.43
12953340,2023-01-15 15:00:00,MOTOR VEHICLE THEFT,41.94560883,-87.826725,16,False,True,Property,11.15,15,6,True,Winter,764,713.57
13054230,2023-01-18 08:00:00,MOTOR VEHICLE THEFT,41.98131332,-87.88254865,16,False,True,Property,14.82,8,2,False,Winter,690,717.29
12944342,2023-01-06 18:30:00,THEFT,41.90123224,-87.75207428,15,False,True,Property,6.49,18,4,False,Winter,734,764.5
12998556,2023-03-02 07:57:00,MOTOR VEHICLE THEFT,41.92129462,-87.74868811,25,False,True,Property,6.8,7,3,False,Spring,595,660.86
12987228,2023-02-19 01:40:00,BATTERY,41.94670237,-87.65611708,19,True,False,Violent,4.93,1,6,True,Winter,731,666.14
12985438,2023-02-14 12:00:00,THEFT,41.9272505,-87.63988183,19,False,True,Property,3.44,12,1,False,Winter,688,674.0
12965457,2023-01-27 14:35:00,CRIMINAL TRESPASS,41.87436328,-87.64301304,1,False,False,Other,0.73,14,4,False,Winter,653,653.14
12958582,2023-01-20 10:25:00,BATTERY,41.98787021,-87.66019784,20,True,False,Violent,7.74,10,4,False,Winter,685,716.57
12943878,2023-01-06 05:50:00,MOTOR VEHICLE THEFT,41.87856117,-87.74812306,15,False,True,Property,6.09,5,4,False,Winter,734,764.5
12998612,2023-03-02 15:21:00,WEAPONS VIOLATION,41.81262423,-87.61153167,2,False,False,Other,4.62,15,3,False,Spring,595,660.86
12983475,2023-02-14 23:00:00,CRIMINAL DAMAGE,41.85841428,-87.71641072,10,False,True,Property,4.66,23,1,False,Winter,688,674.0
12995280,2023-02-25 12:00:00,THEFT,41.84619822,-87.63201185,9,False,True,Property,2.21,12,5,True,Winter,646,635.71
12959965,2023-01-21 23:30:00,THEFT,41.88945317,-87.62799483,18,False,True,Property,0.79,23,5,True,Winter,722,710.86
12943599,2023-01-05 21:30:00,CRIMINAL DAMAGE,41.75368102,-87.64897311,6,False,True,Property,8.65,21,3,False,Winter,659,770.6
13010610,2023-03-14 23:09:00,THEFT,41.88225903,-87.76367422,15,False,True,Property,6.89,23,1,False,Spring,638,638.57
12965827,2023-01-27 19:02:00,ASSAULT,41.74941547,-87.65856478,6,True,False,Violent,9.01,19,4,False,Winter,653,653.14
13003942,2023-03-02 19:00:00,THEFT,41.92403461,-87.64678817,18,False,True,Property,3.29,19,3,False,Spring,595,660.86
12949973,2023-01-10 09:00:00,DECEPTIVE PRACTICE,41.80817487,-87.70075752,9,False,False,Other,6.06,9,1,False,Winter,665,677.57
13007016,2023-03-09 20:30:00,MOTOR VEHICLE THEFT,42.01144245,-87.67289432,24,False,True,Property,9.48,20,3,False,Spring,613,651.57
12945536,2023-01-06 18:00:00,OTHER OFFENSE,41.78306247,-87.64730047,7,False,False,Other,6.63,18,4,False,Winter,734,764.5
12960167,2023-01-20 17:00:00,CRIMINAL DAMAGE,41.70775621,-87.58070877,4,False,True,Property,12.04,17,4,False,Winter,685,716.57
13005135,2023-03-09 05:50:00,CRIMINAL DAMAGE,41.69755373,-87.61472025,5,False,True,Property,12.5,5,3,False,Spring,613,651.57
12966853,2023-01-27 06:10:00,ROBBERY,41.87863482,-87.68323796,12,True,False,Violent,2.75,6,4,False,Winter,653,653.14
12951766,2023-01-14 00:01:00,MOTOR VEHICLE THEFT,41.91443138,-87.73013427,25,False,True,Property,5.74,0,5,True,Winter,762,692.29
12973937,2023-01-31 16:50:00,THEFT,41.8934295,-87.63562,18,False,True,Property,1.1,16,1,False,Winter,543,600.43
12979193,2023-02-10 17:45:00,THEFT,41.7915358,-87.65359076,7,False,True,Property,6.11,17,4,False,Winter,716,671.43
12951057,2023-01-13 08:32:00,CRIMINAL DAMAGE,41.77676395,-87.60662528,3,False,True,Property,7.1,8,4,False,Winter,703,685.71
12961270,2023-01-22 21:21:00,BATTERY,41.97594204,-87.8823291,16,True,False,Violent,14.64,21,6,True,Winter,651,694.71
12978674,2023-02-10 07:50:00,THEFT,41.76905184,-87.63168339,7,False,True,Property,7.54,7,4,False,Winter,716,671.43
13009138,2023-03-13 16:36:00,BURGLARY,41.81353908,-87.66995715,9,False,True,Property,4.92,16,0,False,Spring,656,645.86
12991231,2023-02-18 15:30:00,ASSAULT,41.84178876,-87.72812697,10,True,False,Violent,5.65,15,5,True,Winter,670,657.86
12984971,2023-02-16 19:10:00,MOTOR VEHICLE THEFT,41.72876996,-87.60463134,6,False,True,Property,10.4,19,3,False,Winter,607,670.43
13001292,2023-03-05 12:40:00,CRIMINAL TRESPASS,41.88572959,-87.62582133,1,False,False,Other,0.57,12,6,True,Spring,658,662.57
12976288,2023-02-07 07:55:00,MOTOR VEHICLE THEFT,41.73790056,-87.61294427,6,False,True,Property,9.73,7,1,False,Winter,693,676.86
12969478,2023-02-01 00:50:00,BATTERY,41.79600561,-87.62087904,2,True,False,Violent,5.69,0,2,False,Winter,722,614.71
12949705,2023-01-12 05:30:00,ASSAULT,41.9253983,-87.65228558,19,True,False,Violent,3.47,5,3,False,Winter,676,690.14
12976615,2023-02-08 11:11:00,NARCOTICS,41.86642379,-87.7040899,11,False,False,Drug,3.91,11,2,False,Winter,643,665.57
12970740,2023-01-31 21:45:00,THEFT,41.79523373,-87.67312009,9,False,True,Property,6.14,21,1,False,Winter,543,600.43
12959823,2023-01-20 16:00:00,BATTERY,41.873734,-87.70200243,11,True,False,Violent,3.73,16,4,False,Winter,685,716.57
12938564,2023-01-01 01:00:00,CRIMINAL DAMAGE,41.75015326,-87.6793724,8,False,True,Property,9.2,1,6,True,Winter,1106,1106.0
12951735,2023-01-14 02:53:00,MOTOR VEHICLE THEFT,41.75958954,-87.61833517,3,False,True,Property,8.21,2,5,True,Winter,762,692.29
12993994,2023-02-26 00:47:00,BATTERY,41.77261772,-87.6359117,7,True,False,Violent,7.3,0,6,True,Winter,672,627.29
